center_id,meal_id,center_meal,total_obs,non_zero_obs,ADI,CV2,cor_baseprice,cor_checkoutprice,cor_email,cor_homepage,SBC
30,1445,30_1445,145.0,139.0,1.0431654676258992,1.628550390477679,0.038517236917202734,-0.8262115405097895,0.7286237439839015,0.7353492215830132,Erratic
30,1525,30_1525,145.0,136.0,1.0661764705882353,0.5235914363425234,-0.12258450835563085,-0.584432903286259,,0.5881675173138682,Erratic
30,1543,30_1543,145.0,132.0,1.0984848484848484,0.3799170391526685,-0.3251025088908503,-0.38639658460016757,0.32719946500696956,0.4508171223113964,Smooth
30,1558,30_1558,145.0,145.0,1.0,1.0720951948294681,0.127770045080413,-0.758713581187006,0.6930778205783521,0.6753880981148768,Erratic
30,1571,30_1571,145.0,77.0,1.8831168831168832,0.5324669177090244,0.2342306807395462,-0.7536638570650539,0.36363126495485093,0.7402019961907234,Lumpy
30,1727,30_1727,145.0,145.0,1.0,0.8458191773164672,-0.05891508023515642,-0.9164376176378243,0.8383828651273804,0.7298793159897444,Erratic
30,1754,30_1754,145.0,145.0,1.0,1.0822404047805627,-0.24225103517038962,-0.6362341463363806,0.72282007282786,0.7263679540805822,Erratic
30,1770,30_1770,145.0,101.0,1.4356435643564356,0.3080147086237109,-0.10112686227697645,-0.3680045300415133,,,Intermittent
30,1778,30_1778,145.0,145.0,1.0,0.1329188022998352,0.06180117811146412,-0.18144639636592735,0.23535208921888673,0.33087861693133536,Smooth
30,1803,30_1803,145.0,144.0,1.0069444444444444,0.21082550677974138,-0.10217866273572568,0.019505796844527308,,-0.02584127273661685,Smooth
30,1847,30_1847,145.0,139.0,1.0431654676258992,0.31673688440503595,-0.45062757430575495,-0.4737908244259428,,,Smooth
30,1878,30_1878,145.0,145.0,1.0,0.3916978404916523,-0.015602608676775685,-0.48333988788484944,0.5092830357189418,0.3323314465346628,Smooth
30,1885,30_1885,145.0,145.0,1.0,0.08529453631371045,0.245590287917029,-0.5881426263067774,0.477331964468824,0.3805245131395143,Smooth
30,1902,30_1902,145.0,105.0,1.380952380952381,0.30758755057111437,-0.0016414634166652727,-0.21736716730239983,,,Intermittent
30,1962,30_1962,145.0,145.0,1.0,0.632074964243365,0.0707434705886644,-0.8199164196523246,0.7621203281599002,0.6557974251063289,Erratic
30,1971,30_1971,145.0,142.0,1.0211267605633803,1.635608896743207,-0.06831647636135917,-0.8578779996387074,0.758366774616685,0.6736173845706598,Erratic
30,1993,30_1993,145.0,145.0,1.0,0.1919126911247982,0.20529194108976181,-0.49510230145059647,0.3249721706590826,0.8163693060793442,Smooth
30,2126,30_2126,145.0,132.0,1.0984848484848484,0.5632287572438718,0.09316195658100299,-0.268091592922101,0.23146519318316466,0.12973512980207005,Erratic
30,2139,30_2139,145.0,106.0,1.3679245283018868,0.3898392089896723,-0.07256258059551149,-0.09589127975004111,,,Intermittent
30,2290,30_2290,145.0,145.0,1.0,1.3033138412393854,0.21225931573486492,-0.6600344509839381,0.7430288525506401,0.690309191908112,Erratic
30,2304,30_2304,145.0,131.0,1.1068702290076335,0.4993681022113802,0.013379751903708773,-0.42326984996668715,0.5225288993664351,0.41786854360271863,Erratic
30,2306,30_2306,145.0,119.0,1.218487394957983,1.0561252566335626,-0.3040086055555854,-0.5831670782662379,0.45861384366278424,0.30463219661096996,Erratic
30,2322,30_2322,145.0,144.0,1.0069444444444444,0.7431582684100849,-0.011996877728317918,-0.6392369364510113,0.4279495519447381,0.6160852061207782,Erratic
30,2444,30_2444,145.0,135.0,1.0740740740740742,1.583035693579318,0.06683259924892096,-0.7973754574806473,0.785891952613816,0.773647139055597,Erratic
30,2490,30_2490,145.0,122.0,1.1885245901639345,1.363739780377755,-0.09453672409214227,-0.7755549729866491,0.6643208249581698,0.8414308494449356,Erratic
30,2492,30_2492,145.0,113.0,1.2831858407079646,0.5485873296601367,0.10234543953351932,-0.5861974284372174,0.40037202115778603,0.15681253014008115,Erratic
30,2494,30_2494,145.0,106.0,1.3679245283018868,0.3063552655312038,-0.38699818139632614,-0.3667907719452768,,,Intermittent
30,2539,30_2539,145.0,145.0,1.0,0.11939689919534954,-0.024824368588928725,-0.3063219823224837,0.3284344196282684,-0.06739929399459275,Smooth
30,2569,30_2569,145.0,120.0,1.2083333333333333,0.38377293901576537,-0.3789119414427957,-0.7658803266207183,0.7609777913874083,0.7155435528071984,Smooth
30,2577,30_2577,145.0,140.0,1.0357142857142858,0.2309122877322921,-0.0968842567101076,-0.3809928895022795,0.43347455485237835,-0.09307283517010288,Smooth
30,2581,30_2581,145.0,145.0,1.0,0.8971105062016047,0.06479493040281124,-0.7831739491316988,0.7094755913190285,0.6711181665708159,Erratic
30,2631,30_2631,145.0,138.0,1.0507246376811594,0.39778215240902637,0.0049904130274436,-0.4527507928637714,0.4174485863415284,0.1563195825444697,Smooth
30,2640,30_2640,145.0,145.0,1.0,0.32509292986973304,0.0016366159843762159,-0.599291083263945,0.6471803919459831,-0.022775866707955266,Smooth
30,2664,30_2664,145.0,128.0,1.1328125,0.28557322154662357,-0.16872624541373005,-0.6343567213774981,0.6719297702075925,0.7503528417213905,Smooth
30,2704,30_2704,145.0,141.0,1.0283687943262412,0.48512396574321437,-0.005034211876572638,-0.5401922502701466,,0.44071492441555243,Smooth
30,2707,30_2707,145.0,145.0,1.0,0.10491108788936024,-0.15276545877155853,-0.47613662068089585,0.34382965565101203,0.2467161999891918,Smooth
30,2760,30_2760,145.0,144.0,1.0069444444444444,1.4164486837850592,-0.01829580928089901,-0.6067471131761584,,0.3636905206673739,Erratic
30,2826,30_2826,145.0,145.0,1.0,0.4096349951808878,-0.14086330951010817,-0.7118240887277829,0.6884992109199239,0.7262467515775666,Smooth
30,2867,30_2867,145.0,131.0,1.1068702290076335,1.2173294944822237,0.01849001473863858,-0.7854845049899885,0.6935650640280124,0.5795975303674336,Erratic
30,2956,30_2956,145.0,80.0,1.8125,0.3965005768993614,-0.14815464281376403,-0.37193044604559056,0.059190705109585254,0.21332162301633137,Intermittent
32,1062,32_1062,145.0,145.0,1.0,0.08486267734001318,-0.14473284958423902,-0.3718579262925225,-0.01828905715850389,,Smooth
32,1109,32_1109,145.0,145.0,1.0,0.24775036214417137,-0.051694426125666985,-0.45146696963480276,0.7231754393675707,0.6951230116468216,Smooth
32,1207,32_1207,145.0,145.0,1.0,0.21737632052084332,-0.020552648391947474,-0.16201742635522579,0.35529696962999324,0.17792934240916436,Smooth
32,1216,32_1216,145.0,137.0,1.0583941605839415,0.4014414925749849,0.15693029535115072,-0.3437091963100512,0.44510271480568275,0.33719694080485507,Smooth
32,1230,32_1230,145.0,145.0,1.0,0.17420634625379394,-0.05398764649099667,-0.17749239757115085,0.17232912908222323,0.06174425936196815,Smooth
32,1247,32_1247,145.0,120.0,1.2083333333333333,0.24704649157555603,-0.05657308386485128,-0.1478944006533166,,,Smooth
32,1248,32_1248,145.0,140.0,1.0357142857142858,1.7804240534964026,0.27641311996535994,-0.3310693432964685,0.17683940830702383,0.16749623543369993,Erratic
32,1445,32_1445,145.0,140.0,1.0357142857142858,0.6888941642988339,-0.14976491408489295,-0.6221624968410222,0.658944641026654,0.3689599412023402,Erratic
32,1525,32_1525,145.0,145.0,1.0,0.39782014933403564,-0.10660112782801183,-0.37457415756715706,0.473745026197724,0.17969785785992454,Smooth
32,1543,32_1543,145.0,139.0,1.0431654676258992,0.4462231717153954,-0.2836352593049761,-0.5346907532333115,0.49059260411355504,0.17408007904202158,Smooth
32,1558,32_1558,145.0,144.0,1.0069444444444444,0.24128397630065643,-0.0183784837717107,-0.7289644347087278,0.6848254153467606,0.4174785592620498,Smooth
32,1571,32_1571,145.0,85.0,1.7058823529411764,0.3656636776692691,-0.1032113887346398,-0.5933879014473197,,0.4786266644568335,Intermittent
32,1727,32_1727,145.0,145.0,1.0,0.5210487182221897,-0.02649662797673262,-0.8314616028911012,0.8000444229200828,0.6206292730489152,Erratic
32,1754,32_1754,145.0,145.0,1.0,0.5904300368675307,-0.17340539491124835,-0.7187180807460608,0.682869787577435,0.8167332594131285,Erratic
32,1770,32_1770,145.0,88.0,1.6477272727272727,0.35906781436521107,0.028959727886281896,0.06762532302474795,,,Intermittent
32,1778,32_1778,145.0,144.0,1.0069444444444444,0.15087195948818322,-0.13841483302638924,-0.3564939109695704,0.06999933575173557,,Smooth
32,1878,32_1878,145.0,145.0,1.0,0.38696108546338387,-0.04884589267528528,-0.4523649441245372,0.6473976284360023,0.5492661073361654,Smooth
32,1885,32_1885,145.0,145.0,1.0,0.13865542566505526,-0.2996149859924148,-0.3294363902690363,0.4461167554628603,-0.09795530228448306,Smooth
32,1902,32_1902,145.0,79.0,1.8354430379746836,0.2784000285361922,-0.11520810340915447,-0.3949182346240909,,,Intermittent
32,1962,32_1962,145.0,145.0,1.0,0.270128252772723,-0.008259488981680172,-0.737747615940351,0.5824595544655992,0.6806069154246204,Smooth
32,1971,32_1971,145.0,145.0,1.0,0.7598201811800148,-0.09510824890565069,-0.7941998516443157,0.712503995173759,0.709366771802424,Erratic
32,1993,32_1993,145.0,145.0,1.0,0.14822171232156453,-0.2137747986534225,-0.32544273532773715,0.47424392928861975,-0.007769112139537819,Smooth
32,2104,32_2104,145.0,81.0,1.7901234567901234,0.8268911711336824,0.21283815326925204,-0.5941458224015139,,0.4750287810953381,Lumpy
32,2126,32_2126,145.0,141.0,1.0283687943262412,0.27266644304845655,-0.14566428785902555,-0.2401681383744286,0.1649162650351359,0.2797893997768256,Smooth
32,2139,32_2139,145.0,129.0,1.124031007751938,0.3187131914979187,-0.23409984911527104,-0.3364309375117458,,,Smooth
32,2290,32_2290,145.0,145.0,1.0,0.44544518510716796,0.0954229504424248,-0.6205874761044634,0.6311121072765097,0.7485172306784627,Smooth
32,2304,32_2304,145.0,138.0,1.0507246376811594,0.5082934266213041,-0.1679555171524163,-0.5628451596904585,0.4183204436040634,0.1410122496989091,Erratic
32,2306,32_2306,145.0,125.0,1.16,0.5517408662948383,-0.30152019596169316,-0.6341954186275536,0.4026989696017433,0.1331757229383956,Erratic
32,2322,32_2322,145.0,144.0,1.0069444444444444,0.22317687223306382,0.15428001281680218,-0.08759379850148656,0.27521841537486896,0.25801605656842425,Smooth
32,2444,32_2444,145.0,132.0,1.0984848484848484,1.2647944199826568,-0.13039410539275811,-0.63415955282793,0.6587458131292719,0.6634552215351445,Erratic
32,2490,32_2490,145.0,117.0,1.2393162393162394,0.6394990015125032,-0.008703396210932093,-0.7337158474163694,0.610743063979333,0.8124370454942781,Erratic
32,2492,32_2492,145.0,133.0,1.0902255639097744,0.5077994333399739,0.010217848484831973,-0.6304374792941141,0.36961393228565614,0.35084706270019284,Erratic
32,2539,32_2539,145.0,102.0,1.4215686274509804,0.36397961955304176,-0.28633856785812456,-0.356715333095946,0.35322239703491354,0.0818195820808279,Intermittent
32,2569,32_2569,145.0,128.0,1.1328125,0.1641445462694875,-0.13076924717622432,-0.5469833713058592,0.6970111034810091,0.6783618189537092,Smooth
32,2577,32_2577,145.0,141.0,1.0283687943262412,0.21987608726209834,-0.05213499292822751,-0.16228808610686551,0.19332846006513274,,Smooth
32,2581,32_2581,145.0,145.0,1.0,0.3012866915240384,-0.07510814994001912,-0.7192949468336431,0.7018074267115361,0.5914111770056936,Smooth
32,2631,32_2631,145.0,143.0,1.013986013986014,1.1262769246137228,0.30885012849658355,-0.33757603065462927,0.3592105905340489,0.3178808890089427,Erratic
32,2640,32_2640,145.0,145.0,1.0,0.30018128894611845,0.04762857880779005,-0.4656725039364454,0.6690110267082989,0.7393410719785151,Smooth
32,2664,32_2664,145.0,132.0,1.0984848484848484,0.1501948512681186,-0.28100648307834447,-0.6248218954526352,0.5767873833072424,0.6078384326080488,Smooth
32,2704,32_2704,145.0,145.0,1.0,0.2561277303156213,0.09448153235522708,-0.3751834348681235,0.3869155579787532,0.22034555773172207,Smooth
32,2707,32_2707,145.0,145.0,1.0,0.09317168181887443,-0.3250142008343007,-0.45279379508409473,0.12392016484704155,,Smooth
32,2760,32_2760,145.0,144.0,1.0069444444444444,0.3913400400365555,-0.15988142390861446,-0.22837142121338538,,,Smooth
32,2826,32_2826,145.0,145.0,1.0,0.2543009635035605,-0.20568690784416166,-0.4953600830092445,0.4976890281569283,0.6452488331134233,Smooth
32,2867,32_2867,145.0,132.0,1.0984848484848484,0.8821584127888452,-0.1502500576075936,-0.5822789799958982,0.6397865210345861,0.6196903004924674,Erratic
32,2956,32_2956,145.0,81.0,1.7901234567901234,0.3370560682623737,0.1933169490399124,-0.43980656532704243,,,Intermittent
34,1062,34_1062,145.0,145.0,1.0,0.10811368955643422,-0.31833201511002923,-0.3649293681687445,0.24034168514355736,0.057090023492773825,Smooth
34,1109,34_1109,145.0,145.0,1.0,0.20807260720689197,-0.013474372323736205,-0.4650581188009837,0.748319918179328,0.7164352433555832,Smooth
34,1207,34_1207,145.0,139.0,1.0431654676258992,0.4157464540560602,-0.0019195753433147412,-0.07066697345841454,0.07913338064362786,0.3086217458840577,Smooth
34,1216,34_1216,145.0,129.0,1.124031007751938,0.4569672748267155,-0.13555653984938776,-0.2845324912097591,0.27805841926185,0.1943835288541337,Smooth
34,1230,34_1230,145.0,138.0,1.0507246376811594,0.3732673455833772,0.028902289196257553,-0.1428056664326127,0.2355013141269188,0.2806268258082031,Smooth
34,1247,34_1247,145.0,118.0,1.228813559322034,0.3904113566954997,0.05763915052128875,0.012875076675628747,,,Smooth
34,1248,34_1248,145.0,122.0,1.1885245901639345,0.7206267610136659,-0.012000778406935794,-0.3186194674831157,0.5019134057648563,0.22337459834119586,Erratic
34,1445,34_1445,145.0,144.0,1.0069444444444444,1.0000427221724955,-0.21924542601939145,-0.7411411950650248,0.7374619185679036,0.6037205422468415,Erratic
34,1525,34_1525,145.0,145.0,1.0,0.24909144875640737,-0.09417620550187934,-0.4634136777482517,0.6155218507735031,0.5590251610181537,Smooth
34,1543,34_1543,145.0,134.0,1.0820895522388059,0.4447695671214163,-0.27369744645359056,-0.43833429214628766,0.29512811330053074,0.32458334448615656,Smooth
34,1558,34_1558,145.0,145.0,1.0,0.36869223474405416,0.060071928458804984,-0.6592370542663676,0.5810932709749971,0.4796336741093148,Smooth
34,1571,34_1571,145.0,86.0,1.686046511627907,0.6965222111271749,0.0680588283308379,-0.7908369005871412,,0.8150661063990673,Lumpy
34,1727,34_1727,145.0,145.0,1.0,0.637509879002876,-0.2269627416859147,-0.7937795276110964,0.7548545423086115,0.5700912093613968,Erratic
34,1754,34_1754,145.0,145.0,1.0,0.4281910430250806,-0.1741865699249481,-0.669477863325644,0.6083693903824378,0.6861631447577469,Smooth
34,1770,34_1770,145.0,98.0,1.4795918367346939,0.2742428607605158,-0.22927493415797606,-0.17903332326976984,,,Intermittent
34,1778,34_1778,145.0,145.0,1.0,0.18586815539157206,-0.21691902722894763,-0.2997053090973927,-0.0003618511137384605,0.0006032108192268262,Smooth
34,1878,34_1878,145.0,145.0,1.0,0.1491591830956228,-0.37686922775756254,-0.48656450842477705,0.3106400422264048,0.319848243868639,Smooth
34,1885,34_1885,145.0,145.0,1.0,0.09012487515665848,-0.08713433276722198,-0.1977609330227877,0.24654675160276607,0.35169435460727566,Smooth
34,1902,34_1902,145.0,85.0,1.7058823529411764,0.3002511391700581,0.12756315126881423,0.11372060718079435,,,Intermittent
34,1962,34_1962,145.0,145.0,1.0,0.3022593833803758,0.0013842196741554339,-0.6724127480899511,0.6813022693223187,0.6598003472092453,Smooth
34,1971,34_1971,145.0,145.0,1.0,0.4893784242606456,0.011873146636281478,-0.6941284012963105,0.5914878276721107,0.6248352815636378,Smooth
34,1993,34_1993,145.0,145.0,1.0,0.18319343844963357,-0.19302411113945853,-0.3270517726988282,0.2208074764878841,0.5922639173966444,Smooth
34,2104,34_2104,145.0,82.0,1.7682926829268293,0.5517136209610654,0.05074991967931671,-0.723373884767797,,0.7620323365395258,Lumpy
34,2126,34_2126,145.0,138.0,1.0507246376811594,0.3464794812521514,-0.02197203177707248,-0.2154591075581689,0.10652973244270017,0.14813569640247654,Smooth
34,2139,34_2139,145.0,123.0,1.1788617886178863,0.3207785129737122,-0.17139204015839654,-0.24142326023974345,,,Smooth
34,2290,34_2290,145.0,145.0,1.0,0.3353870512365922,0.06996373201743934,-0.6639980324985476,0.7332965913216611,0.7589065670167455,Smooth
34,2304,34_2304,145.0,124.0,1.1693548387096775,0.5839745593293948,-0.11596982541477589,-0.49479351881873845,0.4351661051666471,0.3636337719778747,Erratic
34,2306,34_2306,145.0,131.0,1.1068702290076335,0.433354584961508,-0.15412844077352272,-0.4394691179873851,0.29072346877942745,0.28711598726475046,Smooth
34,2322,34_2322,145.0,145.0,1.0,0.2931883261299626,-0.0979284805006951,-0.15794344169267335,0.3046502195247097,0.41810188377228985,Smooth
34,2444,34_2444,145.0,138.0,1.0507246376811594,0.9140306804230337,-0.22490408551332394,-0.759511534771985,0.6841663321791445,0.6430271485872529,Erratic
34,2490,34_2490,145.0,118.0,1.228813559322034,0.3861904322319219,-0.1299891313390499,-0.5321386768127642,0.47429913107204785,0.6775907023175823,Smooth
34,2492,34_2492,145.0,132.0,1.0984848484848484,0.3915606608350507,0.04630930670638904,-0.4597550714564038,0.2607965499180139,0.18642310296798123,Smooth
34,2539,34_2539,145.0,53.0,2.7358490566037736,0.2188882045511178,0.08544131152801065,-0.1279463773810625,0.41589564326578754,0.12263162071790462,Intermittent
34,2569,34_2569,145.0,128.0,1.1328125,0.24432582132390118,0.11722029845318732,-0.26157139313648037,0.5702723351826461,0.590172238051605,Smooth
34,2577,34_2577,145.0,143.0,1.013986013986014,0.20305758244925165,-0.36159977472318344,-0.32893990235627313,0.021982086820214422,,Smooth
34,2581,34_2581,145.0,145.0,1.0,0.32851275707516703,0.0720046794647193,-0.6073488924532928,0.579153523158364,0.547500555784985,Smooth
34,2631,34_2631,145.0,133.0,1.0902255639097744,0.7856435975575125,0.0564026834377681,-0.2717720024554712,0.44594904339514585,0.1829079009810702,Erratic
34,2640,34_2640,145.0,145.0,1.0,0.13173188732485727,-0.27189344049921144,-0.49872975506593065,0.4306180483084106,0.4424503016696471,Smooth
34,2664,34_2664,145.0,130.0,1.1153846153846154,0.1831673634806972,-0.07928759674304128,-0.14011199485588732,0.37017891764662286,0.4224223835069631,Smooth
34,2704,34_2704,145.0,145.0,1.0,0.16421629030362533,-0.290450361471037,-0.47839426024264137,0.4948125912264363,0.5377567520445979,Smooth
34,2707,34_2707,145.0,145.0,1.0,0.09623088969651516,-0.26677937089195086,-0.38650195218425343,0.19513509419202646,0.27290329653592743,Smooth
34,2760,34_2760,145.0,144.0,1.0069444444444444,0.2986199800592514,-0.43610916260963184,-0.5494877213068938,,0.31471499605816255,Smooth
34,2826,34_2826,145.0,145.0,1.0,0.21074120298607757,-0.4440579026831055,-0.6170833144836673,0.49144392383196195,0.5493198834877215,Smooth
34,2867,34_2867,145.0,140.0,1.0357142857142858,0.7007605754634393,-0.16379060454602942,-0.6778692224485557,0.6706371643601644,0.528863422940788,Erratic
34,2956,34_2956,145.0,87.0,1.6666666666666667,0.5277630070822461,0.13339680861066885,-0.7229470359094937,,0.7903271671735085,Lumpy
36,1062,36_1062,145.0,145.0,1.0,0.1012481329594387,0.036484286659638016,-0.37252003296511765,0.1537183200422858,0.2295375325189905,Smooth
36,1109,36_1109,145.0,145.0,1.0,0.3308217531350711,-0.054996187183622855,-0.2618586167440456,0.8399047271380082,0.8061657117062893,Smooth
36,1198,36_1198,145.0,145.0,1.0,0.17715281525537777,-0.15179819487241866,-0.036914844455113775,,,Smooth
36,1207,36_1207,145.0,137.0,1.0583941605839415,0.8664202583224369,-0.01350794188888328,-0.5272645720415245,0.43558316301022304,0.586592416422016,Erratic
36,1216,36_1216,145.0,136.0,1.0661764705882353,0.2901631293779732,-0.06576954306703199,-0.08883793042224196,0.1278211539400698,-0.133569154117251,Smooth
36,1230,36_1230,145.0,137.0,1.0583941605839415,0.9590553728383696,-0.004641320064871439,-0.4912732036292774,0.295262029599474,0.6376437271716358,Erratic
36,1247,36_1247,145.0,127.0,1.141732283464567,0.28147760939161764,-0.003438358553775357,-0.2727880515474775,,,Smooth
36,1248,36_1248,145.0,139.0,1.0431654676258992,0.3294831426134391,-0.03270066950285639,-0.5393617979514951,0.36649811676161964,0.2998773855597498,Smooth
36,1311,36_1311,145.0,145.0,1.0,0.09521244982438988,-0.11803938447046253,0.031953390982333144,,,Smooth
36,1438,36_1438,145.0,144.0,1.0069444444444444,0.39106476841310633,-0.19448975517282796,-0.4485500202933864,,0.2931118939831382,Smooth
36,1445,36_1445,145.0,145.0,1.0,1.2043689803975295,-0.0005806157294386865,-0.8115599021544733,0.7351868601027677,0.71032980882849,Erratic
36,1525,36_1525,145.0,138.0,1.0507246376811594,0.12121142774210983,-0.13783363437733176,-0.6938807616963553,,0.6418396372168642,Smooth
36,1543,36_1543,145.0,135.0,1.0740740740740742,0.5860109083572729,-0.0022162604637229162,-0.42773457115630287,0.5162075323640003,0.5708486665516166,Erratic
36,1558,36_1558,145.0,142.0,1.0211267605633803,0.8120546410165482,0.1365279429504079,-0.7580244740885134,0.6566306917493056,0.6962808396935823,Erratic
36,1571,36_1571,145.0,83.0,1.7469879518072289,0.35417487195416086,0.07368892117841619,-0.7995993594271681,0.43340913416111226,0.548294653520994,Intermittent
36,1727,36_1727,145.0,145.0,1.0,1.380889984959881,-0.043284790650548084,-0.871875152975713,0.7922699170964015,0.7185587338853254,Erratic
36,1754,36_1754,145.0,145.0,1.0,0.9060665900071395,-0.22323537514708905,-0.7240494399477165,0.6826742028893569,0.6293335489867797,Erratic
36,1770,36_1770,145.0,101.0,1.4356435643564356,0.30043228449752557,-0.10186666152246739,-0.060761619499547954,,,Intermittent
36,1778,36_1778,145.0,145.0,1.0,0.13436722826424527,0.047140982805252044,-0.22133584760670488,0.05713441173256835,0.13661984853385153,Smooth
36,1803,36_1803,145.0,145.0,1.0,0.10209509441036993,-0.0582678813302606,-0.07231816053779579,,,Smooth
36,1847,36_1847,145.0,120.0,1.2083333333333333,0.5185707425753997,-0.1836596972971109,-0.35026368630283483,,0.2662425159083431,Erratic
36,1878,36_1878,145.0,145.0,1.0,0.362275954755281,-0.06961343368023604,-0.7310081147152302,0.7194903795101129,0.35489092323199606,Smooth
36,1885,36_1885,145.0,145.0,1.0,0.0788362938082099,0.10040521162498244,-0.24303210372507178,0.03732234929646407,0.021776088193616986,Smooth
36,1902,36_1902,145.0,116.0,1.25,0.3248379002636277,-0.18053158725284807,-0.24106828729562632,,,Smooth
36,1962,36_1962,145.0,145.0,1.0,0.46902089914329304,0.02275426859943451,-0.8084614448891005,0.7320236843353115,0.640212161341392,Smooth
36,1971,36_1971,145.0,145.0,1.0,2.2360231286290473,0.025982321019732194,-0.801891595359645,0.6918572713654267,0.6565506457775023,Erratic
36,1993,36_1993,145.0,145.0,1.0,0.22312026003057758,-0.22947378807803284,-0.4023276454018299,0.05527300343999454,0.5674668605221541,Smooth
36,2126,36_2126,145.0,140.0,1.0357142857142858,0.3302948721188706,0.004192066465897773,-0.21380700283963167,0.12537327661740316,0.07637682368646401,Smooth
36,2139,36_2139,145.0,122.0,1.1885245901639345,0.4234738184649917,-0.1436489928155857,-0.23253896517708944,,,Smooth
36,2290,36_2290,145.0,145.0,1.0,0.9963437532437417,0.07768627314380158,-0.7411741565941449,0.7616280499191685,0.7537658888671541,Erratic
36,2304,36_2304,145.0,141.0,1.0283687943262412,0.4796583118668191,-0.029435207892955617,-0.4021492186684597,0.5075423605424478,0.5891189662824095,Smooth
36,2306,36_2306,145.0,127.0,1.141732283464567,0.692991208777072,-0.0356020787907165,-0.636485756358368,0.2959896490237487,0.49022551302978223,Erratic
36,2322,36_2322,145.0,143.0,1.013986013986014,0.7422680226428511,-0.028799039413320085,-0.5296700335074628,0.43939517747050305,0.48145750629680306,Erratic
36,2444,36_2444,145.0,130.0,1.1153846153846154,1.4507293859673693,0.043360054303702315,-0.7649351545781876,0.715868820139126,0.6862725765473281,Erratic
36,2490,36_2490,145.0,123.0,1.1788617886178863,1.1264254212536058,-0.08758511121881232,-0.7592085063237517,0.6621561953912345,0.7653993504054627,Erratic
36,2492,36_2492,145.0,127.0,1.141732283464567,0.42369269432099443,0.04271198209307501,-0.42934045985761526,0.2018757856056497,0.2996598319705984,Smooth
36,2494,36_2494,145.0,142.0,1.0211267605633803,0.379918877934981,0.08781107198847712,-0.3811332981705328,,0.652412113910716,Smooth
36,2539,36_2539,145.0,145.0,1.0,0.19118655309999055,-0.2523358465385545,-0.5329035715932134,0.1860225177216781,0.4374825199217643,Smooth
36,2569,36_2569,145.0,120.0,1.2083333333333333,0.29364776875948573,-0.28527670141919115,-0.7737221653918742,0.670215280463213,0.3265771211071265,Smooth
36,2577,36_2577,145.0,145.0,1.0,0.27387864223993413,-0.4029572524061114,-0.6096593973427387,0.41055784805726425,0.23550298381054513,Smooth
36,2581,36_2581,145.0,145.0,1.0,0.6582299105198565,0.009695763012710606,-0.8222352552070188,0.6852123863722607,0.7489020861774432,Erratic
36,2631,36_2631,145.0,137.0,1.0583941605839415,0.4651431953750335,-0.10218637249412203,-0.5548031043669036,0.42115061686910504,0.21671759132363155,Smooth
36,2640,36_2640,145.0,145.0,1.0,0.2956005957023388,-0.1540896595215471,-0.7196758831714483,0.6046330011197466,0.30480575316591496,Smooth
36,2664,36_2664,145.0,128.0,1.1328125,0.19310954355574314,-0.1848547472282607,-0.6514240087026976,0.6346899849494282,0.24633638015096582,Smooth
36,2704,36_2704,145.0,137.0,1.0583941605839415,0.23243882517522474,-0.09947508949845037,-0.6643146209704031,,0.7122592879824464,Smooth
36,2707,36_2707,145.0,145.0,1.0,0.0993537187326444,-0.16463090839771963,-0.4477423236230849,0.448999142008738,0.43188949275980865,Smooth
36,2760,36_2760,145.0,145.0,1.0,0.32880816391931583,-0.019175757459362716,-0.6029554394192371,,0.4019313265877035,Smooth
36,2826,36_2826,145.0,145.0,1.0,0.37589903909180544,-0.09784789083560567,-0.6620602170785193,0.6033378282048477,0.6941545378953612,Smooth
36,2867,36_2867,145.0,131.0,1.1068702290076335,0.9255836912064844,0.022211115889474702,-0.7598494596539128,0.7065709677483573,0.5556056182439925,Erratic
36,2956,36_2956,145.0,83.0,1.7469879518072289,0.2697672802312147,0.09480293086032734,-0.7294531586719587,0.4599593835151337,0.6789842518167448,Intermittent
39,1062,39_1062,145.0,145.0,1.0,0.10784282483541785,-0.30691318229241815,-0.40563115728672955,0.06768436215639768,0.11638155323339774,Smooth
39,1109,39_1109,145.0,145.0,1.0,0.518072043269041,0.09894078562020969,-0.18245907481791462,0.67997807057858,0.6040038825021897,Erratic
39,1207,39_1207,145.0,145.0,1.0,0.45092304434501757,-0.24524547380528278,-0.38020287003355746,0.38071913513005307,0.40766554424862744,Smooth
39,1216,39_1216,145.0,137.0,1.0583941605839415,0.40833885277994747,-0.2701964406307401,-0.4588519381125843,0.3340326297834178,0.4310526439181788,Smooth
39,1230,39_1230,145.0,145.0,1.0,0.43062023121124615,-0.3124201463258537,-0.3723916588378154,0.28851663723994725,0.3505365922954286,Smooth
39,1247,39_1247,145.0,98.0,1.4795918367346939,0.33616497670500783,0.20229378939102355,0.08421143781966807,,,Intermittent
39,1248,39_1248,145.0,139.0,1.0431654676258992,3.3789128396954946,0.26500332885514183,-0.3338952356182699,0.3068620551908222,0.15943104839319625,Erratic
39,1445,39_1445,145.0,108.0,1.3425925925925926,1.1057096866035059,-0.08535817843593384,-0.6326461959221266,0.4184512877444292,0.4592141444501385,Lumpy
39,1525,39_1525,145.0,109.0,1.3302752293577982,0.41113908076606964,-0.11024723718424241,-0.26986806220511445,0.38674945084711526,0.13342729647724672,Intermittent
